LON	LAT	NUMBER	STREET	UNIT	CITY	DISTRICT	REGION	POSTCODE	ID	HASH
-66.6123073	45.9536715	91	Greenwood Dr		Fredericton			E3A3T8		6ff9372cbb92dd9a
-66.6397075	45.9536448	780	Aberdeen St		Fredericton					44de1478c91dfe43
-66.6119468	45.9536764	97	Greenwood Dr		Fredericton			E3A3T8		027dc749043255e2
-66.6199521	45.9536687	40	Watters Dr		Fredericton			E3A3T1		2e93fa8e8dfe753d
-66.6127065	45.9536792	83	Greenwood Dr		Fredericton			E3A3T8		bb8664faf3d4e020
-66.6125156	45.9536794	87	Greenwood Dr		Fredericton			E3A3T8		f07221077331f5c7
-66.596354	45.9536947	12	McMann St		Fredericton			E3A6S1		8e0bcb88854d8b81
-66.5955039	45.9536954	2	McMann St		Fredericton			E3A6S1		3ee0c7247f40ef18
-66.6201953	45.9536738	36	Watters Dr		Fredericton			E3A3T1		4a88145846ff9164
-66.5959838	45.9536991	8	McMann St		Fredericton			E3A6S1		48ec54a3f2dd323f
-66.6334598	45.9536617	74	Shore St		Fredericton			E3B1R2		ba5d9cbf2c57ef1a
-66.6129078	45.9536876	81	Greenwood Dr		Fredericton			E3A3T8		3d10e7d5902e53cb
-66.5965159	45.9537027	14	McMann St		Fredericton			E3A6S1		e9e90f8198a646e6
-66.6327838	45.9536697	92	Waterloo Row		Fredericton			E3B1Y9		2b691955a33a80c3
-66.596701	45.9537066	17	McMann St		Fredericton			E3A6R9		88f7d109736db017
-66.6204023	45.9536887	32	Watters Dr		Fredericton			E3A3T1		d18c2bab0e2c85de
-66.6464546	45.9536548	567	Beaverbrook Crt		Fredericton			E3B1X6		f0166b5cd8e13bc5
-66.6423242	45.9536609	383	Saint John St		Fredericton			E3B4B8		ce0cf33395a24b2b
-66.6388105	45.9536675	350	Church St		Fredericton			E3B4E6		8e987d1e5b3f56c9
-66.641885	45.9536668	380	Saint John St		Fredericton					e7c28a806873bdb4
-66.613278	45.9536994	77	Greenwood Dr		Fredericton			E3A3T8		73537ed90dbbcf89
-66.6130871	45.9536996	79	Greenwood Dr		Fredericton			E3A3T8		d984380e0bf696ac
-66.6207049	45.9536953	30	Watters Dr		Fredericton			E3A3T1		d0fad368f8e781b0
-66.6573908	45.9536527	204	Edinburgh St		Fredericton			E3B2C9		98f1506490d91ad4
-66.6209635	45.9537005	26	Watters Dr		Fredericton			E3A3T1		3cd9f8f34ccf36ce
-66.643115	45.9536788	671	McLeod Ave		Fredericton			E3B1V4		9c63fad71319aee4
-66.6454447	45.9536763	465	Regent St		Fredericton			E3B3X6		d0ebbbf4d3ffd800
-66.6212692	45.9537055	22	Watters Dr		Fredericton			E3A3T1		a3fbbeaf0e3c0ec4
-66.6031707	45.9537247	36	Birch Cres		Fredericton			E3A3S7		c3eeaf6918344746
-66.6540183	45.953674	314	Albert St		Fredericton			E3B2B6		61a7772d93322e9c
-66.6826839	45.953632	30	Trius Dr		Fredericton			E3B2R7		ffcc185b74c40b15
-66.6337591	45.9537001	64	Shore St		Fredericton			E3B1R2		27d16690139110e9
-66.6915788	45.9536237	517	Epcot Ln		Fredericton			E3B7M2		3966498367c61194
-66.6139024	45.9537307	69	Greenwood Dr		Fredericton			E3A3T8		df69357383617553
-66.6136999	45.9537309	71	Greenwood Dr		Fredericton			E3A3T8		0616794f69ff813f
-66.6358456	45.9537093	305	University Ave		Fredericton			E3B4H9		af51d5610677d239
-66.6588852	45.9536822	145	Kings College Rd		Fredericton			E3B2E6		2.48E+108
-66.6924651	45.9536357	468	Zachary Loop		Fredericton			E3B7M4		22336082680e6e50
-66.6141043	45.9537426	63	Greenwood Dr		Fredericton			E3A3T8		dbcba5ede1785b85
-66.6617534	45.9536876	5	Hawthorne Terr		Fredericton			E3B2S5		1a4d0d92098d01ce
-66.6339869	45.9537273	52	Shore St		Fredericton			E3B1R2		8eef55701f71d6f9
-66.6553057	45.9537006	257	Wright St		Fredericton			E3B2E3		54634d1028a29c3b
-66.6144746	45.9537504	59	Greenwood Dr		Fredericton			E3A3T8		37cfe0e15f86faf0
-66.6142894	45.9537505	61	Greenwood Dr		Fredericton			E3A3T8		83e1358c24d045e5
-66.6909508	45.953653	76	Kelly's Dr		Fredericton			E3B7R6		7b2b95f7a686cd6e
-66.5950474	45.9537764	27	Holland St		Fredericton			E3A6R8		68cef99cc9ad62af
-66.653592	45.9537128	323	Albert St		Fredericton			E3B2B7		8cce314953828187
-66.6979795	45.9536474	330	Rainsford Ln		Fredericton			E3B7T2		8790d02d3b47bffa
-66.6148796	45.9537661	49	Greenwood Dr		Fredericton			E3A3T8		6ebcf16feaa25544
-66.6146829	45.9537663	55	Greenwood Dr		Fredericton			E3A3T8		293325b1360b560c
-66.6150764	45.9537817	45	Greenwood Dr		Fredericton			E3A3T8		51e5ee703e4d384d
-66.6517365	45.9537405	388	Connaught St		Fredericton			E3B2B4		5525d8aca1d53898
-66.6341914	45.9537653	42	Shore St		Fredericton			E3B1R2		d7cc0e03e2d55e37
-66.6327841	45.9537687	90	Waterloo Row		Fredericton			E3B1Y9		fbc2ff455fe9b4f1
-66.6018809	45.9538015	1	Birch Cres		Fredericton			E3A3S8		097d4849135e0c2e
-66.6156427	45.9537892	33	Greenwood Dr		Fredericton			E3A3T8		1be63fdf5ec9bbfb
-66.6154466	45.9537894	37	Greenwood Dr		Fredericton			E3A3T8		e238e26d18b46218
-66.6152615	45.9537896	43	Greenwood Dr		Fredericton			E3A3T8		a5541b27d805fce2
-66.6422336	45.9537667	379	Saint John St		Fredericton			E3B4B8		045239283224290f
-66.6158394	45.9537971	29	Greenwood Dr		Fredericton			E3A3T8		c3f7831326c9cbbb
-66.6432926	45.9537672	667	McLeod Ave		Fredericton			E3B1V4		43f7c47a79a0363c
-66.6622212	45.9537422	7	Hawthorne Terr		Fredericton			E3B2S5		33e9219fa5345478
-66.6594769	45.9537484	128	Kings College Rd		Fredericton			E3B2E7		6773dc27d37aa5c8
-66.6570053	45.953754	207	Edinburgh St		Fredericton			E3B2E1		3ee967ee5615aeb8
-66.6509078	45.9537627	548	York St		Fredericton			E3B3R2		d80ef3cf810a6754
-66.6841689	45.9537169	850	Hanwell Rd		Fredericton			E3B6A2		f3994e49eae59709
-66.616071	45.9538131	27	Greenwood Dr		Fredericton			E3A3T8		696698fd5af49b51
-66.6600812	45.9537624	686	Smythe St		Fredericton			E3B3G3		0c245a3981281950
-66.6387076	45.9537904	336	Church St		Fredericton			E3B4E6		6071d355a84cf847
-66.6036101	45.9538292	33	Birch Cres		Fredericton			E3A3S8		38b3fb0bca37f90e
-66.6605044	45.9537681	687	Smythe St		Fredericton			E3B3G2		64f1cde72e58417d
-66.634514	45.9538031	36	Shore St		Fredericton			E3B1R2		32291c3998751bf7
-66.6558632	45.9537763	240	Wright St		Fredericton			E3B2E4		fe782eaa0233b32b
-66.6930739	45.9537216	479	Zachary Loop		Fredericton			E3B7M5		978bdf1b7a0959c2
-66.6489181	45.9537933	520	Dundonald St		Fredericton			E3B1X4		78527ac2dec9e8c9
-66.6168347	45.9538366	11	Greenwood Dr		Fredericton			E3A3T8		b32e7d0efa0a6916
-66.616418	45.953837	17	Greenwood Dr		Fredericton			E3A3T8		e80921397ab33b3c
-66.5966084	45.9538556	18	McMann St		Fredericton			E3A6S1		21d0fec6df37229f
-66.6465614	45.9538026	559	Beaverbrook Crt		Fredericton			E3B1X6		bc20707992ef2059
-66.6174964	45.9538404	93	Watters Dr		Fredericton			E3A3S9		b654262999d2da12
-66.6908421	45.9537411	74	Kelly's Dr		Fredericton			E3B7R6		ca67c4fa3882dc6b
-66.6878476	45.953748	427	Osmond Ln		Fredericton			E3B7L7		61ceb49af4be0246
-66.6872862	45.9537524	433	Osmond Ln		Fredericton			E3B7L7		8b7b37eb2ca401a3
-66.6474522	45.9538114	529	Dundonald St		Fredericton			E3B1X5		28bb7d2f512fb9fa
-66.6391108	45.9538223	347	Church St		Fredericton			E3B4E5		42daa8ad11e7f185
-66.6541837	45.9538033	304	Albert St		Fredericton			E3B2B6		7840d06e6c748342
-66.6377522	45.9538255	15	Andal Ln		Fredericton			E3B0E6		4481caede82ce042
-66.6874693	45.9537545	431	Osmond Ln		Fredericton			E3B7L7		c858ab424ec9f3cb
-66.6346714	45.9538304	30	Shore St		Fredericton			E3B1R2		5b0f4cee9f4ea8c5
-66.6575627	45.9538014	190	Edinburgh St		Fredericton			E3B2C9		503628b25b1d041b
-66.6880433	45.9537564	425	Osmond Ln		Fredericton			E3B7L7		0aa00fd4e0e18890
-66.6923386	45.9537522	466	Zachary Loop		Fredericton			E3B7M4		5c5363bc30ae937e
-66.6917374	45.9537547	521	Jade Ln		Fredericton			E3B7M9		b1a3827bd41be8ea
-66.6357253	45.9538404	301	University Ave		Fredericton			E3B4H9		02622362386a68d8
-66.6349075	45.9538413	18	Shore St		Fredericton			E3B1R2		63588934cb936ad9
-66.6475857	45.9538278	527	Dundonald St		Fredericton			E3B1X5		9c634a78bcb82a1c
-66.6590714	45.9538164	135	Kings College Rd		Fredericton			E3B2E6		4a23a71e011b6ef5
-66.6434702	45.9538421	649	McLeod Ave		Fredericton			E3B1V4		780a1ed11cf19c59
-66.6882531	45.9537775	423	Osmond Ln		Fredericton			E3B7L7		98562b80989d9d19
-66.6871025	45.9537796	435	Osmond Ln		Fredericton			E3B7L4		6289298bab933f9b
-66.6181976	45.9538725	73	Watters Dr		Fredericton			E3A3S9		0b605b9bf25b9531
-66.618542	45.9538776	71	Watters Dr		Fredericton			E3A3S9		6f32f2e8138d50ec
-66.6477109	45.9538439	525	Dundonald St		Fredericton			E3B1X5		3625212dbc5dcdd8
-66.6884421	45.9537891	421	Osmond Ln		Fredericton			E3B7L4		53cf014979f7d7f4
-66.6554783	45.9538394	247	Wright St		Fredericton			E3B2E3		d7df49cf43074845
-66.6876697	45.953791	429	Osmond Ln		Fredericton			E3B7L7		23c6407d068f870a
-66.6390734	45.9538611	345	Church St		Fredericton			E3B4E5		c30c006c1835e507
-66.6378522	45.9538649	14	Andal Ln		Fredericton			E3B0E5		fd3f4171d68c033d
-66.6393727	45.9538643	785	Aberdeen St		Fredericton			E3B1S7		fc0e46142d4a30b6
-66.6421661	45.9538617	377	Saint John St		Fredericton			E3B4B8		a34b7eae5813667d
-66.652009	45.9538495	376	Connaught St		Fredericton			E3B2B4		663b5e75e8b41fed
-66.6190832	45.9538936	61	Watters Dr		Fredericton			E3A3S9		9e31634bddf0dc37
-66.6188246	45.9538939	69	Watters Dr		Fredericton			E3A3S9		137269b9b39f4d09
-66.6192477	45.9538989	59	Watters Dr		Fredericton			E3A3S9		748c0e01b3b7b477
-66.6478445	45.9538657	523	Dundonald St		Fredericton			E3B1X5		05bfe7f3eca3e0ff
-66.6888204	45.9538062	417	Osmond Ln		Fredericton			E3B7L4		dcdce52e852adfb0
-66.6886207	45.9538066	419	Osmond Ln		Fredericton			E3B7L4		a08f026dbcfa63b1
-66.6890127	45.9538103	415	Osmond Ln		Fredericton			E3B7L4		92ea157dc079d758
-66.6867227	45.9538164	438	Osmond Ln		Fredericton			E3B7L4		c06afd518ace5c01
-66.6197882	45.9539091	47	Watters Dr		Fredericton			E3A3S9		1a5c79fcb2104176
-66.6195612	45.9539093	53	Watters Dr		Fredericton			E3A3S9		5fd564a90c502c81
-66.6538195	45.9538758	313	Albert St		Fredericton			E3B2B7		0a4a2c337528cb1b
-66.6512383	45.9538797	545	York St		Fredericton			E3B3R1		00261c796234be6e
-66.6200623	45.9539201	43	Watters Dr		Fredericton			E3A3S9		b0d79bd4acff0cc6
-66.6376863	45.9539047	11	Andal Ln		Fredericton			E3B0E6		11a57fa40d976855
-66.6203842	45.9539251	37	Watters Dr		Fredericton			E3A3S9		21126e46d1958056
-66.6892232	45.9538325	413	Osmond Ln		Fredericton			E3B7L4		12959af4a60f153c
-66.692201	45.9538402	464	Zachary Loop		Fredericton			E3B7M4		1dafe650941d260e
-66.696208	45.9538348	45	Patience Ln		Fredericton			E3B0X8		dec42dd16beafc8a
-66.6205958	45.9539411	33	Watters Dr		Fredericton			E3A3S9		81eb8d4ae6898ee1
-66.5958978	45.9539655	3	McMann St		Fredericton			E3A6R9		c736a91eae75f64e
-66.6395212	45.9539217	779	Aberdeen St		Fredericton			E3B1S7		ab8b6cc0978d078e
-66.6993123	45.9538331	101	Sarahs Ln		Fredericton			E3B0G2		71451c2b06d4aae1
-66.6385995	45.9539237	332	Church St		Fredericton			E3B4E6		0b7fd677dd504099
-66.5954869	45.9539694	1	McMann St		Fredericton			E3A6R9		ef9c353e5807c2ce
-66.689407	45.9538548	411	Osmond Ln		Fredericton			E3B7L4		581e5438550da182
-66.6352154	45.9539345	292	University Ave		Fredericton			E3B4H7		530b3c16b6e0c331
-66.6210189	45.9539573	29	Watters Dr		Fredericton			E3A3S9		87ae0d8df820212a
-66.6207525	45.9539576	31	Watters Dr		Fredericton			E3A3S9		9ecceaf43651a9a3
-66.6019225	45.953976	3	Birch Cres		Fredericton			E3A3S8		4727cef42d12e2a3
-66.6560287	45.9539151	230	Wright St		Fredericton			E3B2E4		bdb5c5a0f32fa843
-66.6366589	45.9539414	843	Churchill Row		Fredericton			E3B1R1		6ad4d827f655ba7b
-66.6328	45.9539473	82	Waterloo Row		Fredericton			E3B1Y9		58fbd3478cff47d7
-66.6994862	45.9538501	103	Sarahs Ln		Fredericton			E3B0G2		34ad079898fdded8
-66.6022695	45.9539797	2	Birch Cres		Fredericton			E3A3S7		ecbfd7d390abfdc0
-66.6596625	45.9539164	110	Kings College Rd		Fredericton			E3B2E7		ff2bf18b77549017
-66.6377795	45.9539451	10	Andal Ln		Fredericton			E3B0E5		1352c69f25c05bf4
-66.6511966	45.9539302	543	York St		Fredericton			E3B3R1		b8856ea3c1c6e6c2
-66.6212382	45.9539678	25	Watters Dr		Fredericton			E3A3S9		7dce95ca781f5036
-66.6895863	45.9538771	409	Osmond Ln		Fredericton			E3B7L4		c9140081e216cfed
-66.6572264	45.9539265	193	Edinburgh St		Fredericton			E3B2E1		c8366bca5f38471f
-66.6437808	45.9542879	643	McLeod Ave		Fredericton			E3B1V4		66d68521734a6d70
-66.6577353	45.9539307	180	Edinburgh St		Fredericton			E3B2C9		621c28c7fa52d734
-66.6603636	45.953928	685	Smythe St		Fredericton			E3B3G2		6663da903547c30c
-66.6372839	45.9539586	836	Churchill Row		Fredericton			E3B0E6		a59ef8f5477bbfb4
-66.6356315	45.9539624	295	University Ave		Fredericton			E3B4H9		328414e5e40bc3df
-66.6897837	45.9538851	407	Osmond Ln		Fredericton			E3B7L4		f7b13a415b29bb8a
-66.6396097	45.9539598	777	Aberdeen St		Fredericton			E3B1S7		ff0187af13fec6d1
-66.6899811	45.9538931	405	Osmond Ln		Fredericton			E3B7L4		1a695929b1de8357
-66.6389667	45.9539705	335	Church St		Fredericton			E3B4E5		7c14ff0fd7fd575e
-66.6932161	45.9538935	561	Klipper Ln		Fredericton			E3B7M7		bc4012a2f1828cf7
-66.6989226	45.9538846	93	Sarahs Ln		Fredericton			E3B0G2		8eba3e07b1b147b3
-66.6837032	45.953912	840	Hanwell Rd		Fredericton			E3B6A2		6187b651cc89bc12
-66.6483072	45.9539637	515	Dundonald St		Fredericton			E3B1X5		551e18946b62cf99
-66.6522654	45.9539589	364	Connaught St		Fredericton			E3B2B4		967ecaaa71f1989a
-66.6403734	45.9539742	740	Aberdeen St		Fredericton					9fc79ace45fe567f
-66.6592504	45.9539502	125	Kings College Rd		Fredericton			E3B2E6		3b1e2169df9b1739
-66.6118629	45.9540067	103	Greenwood Dr		Fredericton			E3A3T8		c09e0b6349b3b670
-66.6376122	45.9539829	7	Andal Ln		Fredericton			E3B0E6		c1ec186c69c0c70e
-66.6543906	45.9539709	294	Albert St		Fredericton			E3B2B6		c0eaa3a0be2e8ea7
-66.6901893	45.9539177	403	Osmond Ln		Fredericton			E3B7L4		f87e837c2acb27cc
-66.6511425	45.9539887	537	York St		Fredericton			E3B3R1		66d94e3d0fe39610
-66.6920646	45.9539358	462	Zachary Loop		Fredericton			E3B7M4		9db7f13d44d14135
-66.6377149	45.9540148	6	Andal Ln		Fredericton			E3B0E5		1543843425a8954d
-66.6397304	45.9540132	765	Aberdeen St		Fredericton			E3B1S7		4802ddef73fd7d53
-66.6539572	45.9539953	303	Albert St		Fredericton			E3B2B7		48243612c22d5f46
-66.6903612	45.9539443	401	Osmond Ln		Fredericton			E3B7L4		301f4b6463b52a57
-66.6516792	45.9540056	381	Connaught St		Fredericton			E3B2B5		3d4198ba008a3497
-66.6494128	45.9540113	510	Dundonald St		Fredericton			E3B1X4		f36b132ec801e9a8
-66.6835693	45.9539644	830	Hanwell Rd		Fredericton			E3B6A2		62e22e3bb19ba3b5
-66.6556645	45.9540069	237	Wright St		Fredericton			E3B2E3		7b4db2f1732b71f8
-66.6914222	45.9539527	516	Epcot Ln		Fredericton			E3B7M2		2f79c066930c1ee6
-66.6170194	45.9540484	61	Charles Ave		Fredericton			E3A3S3		cbcb4e9c31a20f7f
-66.6999786	45.9539426	111	Sarahs Ln		Fredericton			E3B0P2		a336717e1a857a77
-66.651113	45.9540225	535	York St		Fredericton			E3B3R1		bc6a2ff7b846e24c
-66.6926149	45.9539709	480	Zachary Loop		Fredericton			E3B7M6		686f16ec615077ef
-66.6829882	45.9539896	810	Hanwell Rd		Fredericton			E3B2R7		0152e5d38b1c60fb
-66.6351015	45.9540566	294	University Ave		Fredericton			E3B4H7		12ead414112366bb
-66.7001511	45.953961	113	Sarahs Ln		Fredericton			E3B0P2		9f60b55c83e44afc
-66.6224071	45.9540737	1	Riverside Dr		Fredericton			E3A3S9		fbf0b40b82cfb43d
-66.6384702	45.9540575	330	Church St		Fredericton			E3B4E6		371d20666880338b
-66.6425897	45.9540528	678	Scully St		Fredericton			E3B1V2		5a24c08c62379bc6
-66.6375435	45.9540621	3	Andal Ln		Fredericton			E3B0E6		53f3f8e4408a68f6
-66.6978639	45.9539773	320	Rainsford Ln		Fredericton			E3B7T2		a161368f07e6bff5
-66.6037268	45.9541071	31	Birch Cres		Fredericton			E3A3S8		f41f587fc86ae6f8
-66.7002692	45.9539794	115	Sarahs Ln		Fredericton			E3B0P2		32809002dc83136b
-66.6438664	45.9543222	635	McLeod Ave		Fredericton			E3B1V4		a4e5b1ad88b5a248
-66.6510828	45.9540644	531	York St		Fredericton			E3B3R1		0131e7fa4997ed5a
-66.7003981	45.9539983	117	Sarahs Ln		Fredericton			E3B0P2		f84864e941eb9202
-66.5962502	45.9541343	5	McMann St		Fredericton			E3A6R9		e1584e6b9578618d
-66.6562078	45.9540687	220	Wright St		Fredericton			E3B2E4		4b142f186866d69f
-66.6147185	45.9541294	53	Greenwood Dr		Fredericton			E3A3T8		0d3d0dc38f18e9d1
-66.6376476	45.9541044	2	Andal  Ln		Fredericton			E3B1P9		c9bc40d5992d1c27
-66.6427291	45.9541013	672	Scully St		Fredericton			E3B1V2		f2c1ba5218bbb8b4
-66.6033798	45.9541438	32	Birch Cres		Fredericton			E3A3S7		71188b3002f767c3
-66.6376029	45.9541094	828	Churchill Row		Fredericton			E3B1P9		4671c8af2c97063c
-66.6354977	45.9541124	281	University Ave		Fredericton			E3B4H9		e96afd756889c3fc
-66.6579144	45.9540839	170	Edinburgh St		Fredericton			E3B2C9		43f2d9dd54f4c718
-66.7005344	45.9540178	119	Sarahs Ln		Fredericton			E3B0P2		68f9e4bf3e4d5608
-66.6399229	45.9541088	759	Aberdeen St		Fredericton			E3B1S7		89a011be03a66d66
-66.651059	45.9540982	529	York St		Fredericton			E3B3R1		6728f94fcd95bde1
-66.6022698	45.9541529	6	Birch Cres		Fredericton			E3A3S7		e74c32c128aa2581
-66.636965	45.9541223	839	Churchill Row		Fredericton			E3B1R1		fbe9ed2ff1c53527
-66.6919374	45.9540441	460	Zachary Loop		Fredericton			E3B7M3		2c6460796763309f
-66.6419468	45.9541211	375	Saint John St		Fredericton			E3B4B7		fd35c8cdc4eea791
-66.6388426	45.9541254	321	Church St		Fredericton			E3B4E5		dd2cb558e5f5fb2c
-66.7007074	45.954041	121	Sarahs Ln		Fredericton			E3B0P2		41a7c01b3b9ff9d5
-66.6019113	45.9541735	5	Birch Cres		Fredericton			E3A3S8		e4f000d330cc8555
-66.6545838	45.9541146	284	Albert St		Fredericton			E3B2B6		daa1a53c582fd340
-66.6872358	45.9540704	437	Osmond Ln		Fredericton			E3B7L4		c94ed9b427725596
-66.6602055	45.9541126	675	Smythe St		Fredericton			E3B3G2		da0fb5441eafdd03
-66.6328134	45.9541488	76	Waterloo Row		Fredericton			E3B1Y9		96c057afeba090af
-66.7008747	45.9540554	127	Sarahs Ln		Fredericton			E3B0P2		350b18429fa36e8b
-66.6594573	45.9541227	105	Kings College Rd		Fredericton			E3B2E6		d2d570427978e688
-66.646819	45.9541401	535	Beaverbrook Crt		Fredericton			E3B1X6		c71562fe7b7a3148
-66.6987614	45.9540644	83	Sarahs Ln		Fredericton			E3B0G2		53b633b77d50b154
-66.6444391	45.9541463	408	Regent St		Fredericton			E3B9K2		ae8338060748ab35
-66.7010284	45.954073	129	Sarahs Ln		Fredericton			E3B0P2		36f0fff3c9e9cdc0
-66.6527283	45.9541481	340	Connaught St		Fredericton			E3B2B4		bd28f901b6f96ac0
-66.6558436	45.9541457	227	Wright St		Fredericton			E3B2E3		312ef4a65c217c89
-66.6509992	45.9541527	527	York St		Fredericton			E3B3R1		9125b1949905fcad
-66.6505541	45.9541533	520	York St		Fredericton			E3B3R2		a38bf385e17c4dc4
-66.6541505	45.9541489	293	Albert St		Fredericton			E3B2B7		53cad581486b94e5
-66.6522158	45.954233	375	Connaught St		Fredericton			E3B2B5		d1f9c9c02a29ca93
-66.617078	45.9541962	57	Charles Ave		Fredericton			E3A3S3		ec3c954a916a7ff0
-66.6931054	45.9540966	562	Klipper Ln		Fredericton			E3B7M7		420d0a7563936cde
-66.6421843	45.9541771	685	Scully St		Fredericton			E3B1V3		6184677612177fe3
-66.7011937	45.9540936	131	Sarahs Ln		Fredericton			E3B0P2		0b0546f1aaec0db0
-66.6429319	45.9541851	650	Scully St		Fredericton			E3B1V2		bf4d245b2d1e126f
-66.6401211	45.9541927	747	Aberdeen St		Fredericton			E3B1S7		3d99b8d00d0536b6
-66.6378198	45.9541964	820	Churchill Row		Fredericton			E3B1P9		0a67a395b3158167
-66.6439544	45.9543525	623	McLeod Ave		Fredericton			E3B1V4		702ec9df25e34474
-66.640857	45.9541958	730	Aberdeen St		Fredericton					ae335603fe37825e
-66.6874393	45.9541338	439	Osmond Ln		Fredericton			E3B7L4		87c5c2afa3fb3f97
-66.6451248	45.9541972	435	Regent St		Fredericton			E3B3X6		958f62443425f0ef
-66.7013459	45.9541152	133	Sarahs Ln		Fredericton			E3B0P2		94e728c5d5279310
-66.6509748	45.9541945	525	York St		Fredericton			E3B3R1		6f18fa9536d3b321
-66.6879204	45.9541556	324	Governor Ln		Fredericton			E3B7L4		a9a8fd41c277ac3c
-66.6868187	45.9541599	440	Osmond Ln		Fredericton			E3B7L4		205cb3d923dd98e0
-66.6563797	45.954212	210	Wright St		Fredericton			E3B2E4		dc2acf197d44b720
-66.63873	45.9542362	315	Church St		Fredericton			E3B4E5		b2e8db6a071ee79a
-66.6916768	45.9541602	458	Zachary Loop		Fredericton			E3B7M3		f658224a06e33768
-66.6991641	45.9541487	90	Sarahs Ln		Fredericton			E3B0G8		43d029e1d3549549
-66.6576052	45.9542139	173	Edinburgh St		Fredericton			E3B2C8		10de358a9512c112
-66.6580935	45.9542177	160	Edinburgh St		Fredericton			E3B2C9		cc804f448057a0de
-66.6038425	45.9542806	29	Birch Cres		Fredericton			E3A3S8		d6008aa64a5aeb32
-66.6999199	45.9541539	114	Sarahs Ln		Fredericton			E3B0G8		ed1b8c63eec59999
-66.6509504	45.9542369	523	York St		Fredericton			E3B3R1		1bf552618007694c
-66.6929399	45.9541764	481	Zachary Loop		Fredericton			E3B7M6		1888ce1619d1ab5e
-66.6987173	45.9541706	81	Sarahs Ln		Fredericton			E3B0G2		2dad958b6d3ca7d1
-66.6529511	45.9542454	334	Connaught St		Fredericton			E3B2B4		f51f0dc81a3ca4a5
-66.7000644	45.954173	116	Sarahs Ln		Fredericton			E3B0G8		db5cc2b5b2cd27ab
-66.648951	45.9542525	505	Dundonald St		Fredericton			E3B9K6		0f972fafecc9c308
-66.6022437	45.9543041	8	Birch Cres		Fredericton			E3A3S7		79f2a63abe38a7ce
-66.6112998	45.9542974	113	Greenwood Dr		Fredericton			E3A3T9		4e6ca987b45ea9a1
-66.6424064	45.9542654	673	Scully St		Fredericton			E3B1V3		20dd3cc07e082904
-66.6923934	45.9541964	482	Zachary Loop		Fredericton			E3B7M6		311e163950d351b1
-66.6403296	45.9542729	735	Aberdeen St		Fredericton			E3B1S7		538c4b17a84c1ae4
-66.7002117	45.9541863	118	Sarahs Ln		Fredericton			E3B0G8		af4c2703ad35a8c2
-66.6418034	45.9542743	369	Saint John St		Fredericton			E3B4B7		6d08b2ab3d688779
-66.6547629	45.9542583	274	Albert St		Fredericton			E3B2B6		e8542e89cd9a92ff
-66.6386985	45.9542808	313	Church St		Fredericton			E3B4E5		8f3059194edff99b
-66.6431475	45.9542775	642	Scully St		Fredericton			E3B1V2		bdc352f012c427e9
-66.6380542	45.9542879	812	Churchill Row		Fredericton			E3B1P9		47170f85232db6a9
-66.6373873	45.9542887	835	Churchill Row		Fredericton			E3B1R1		dbb08a08e9580289
-66.6614371	45.9542607	10	Shamrock Terr		Fredericton			E3B2S4		dd317c840cff3bed
-66.7003507	45.9542074	120	Sarahs Ln		Fredericton			E3B0G8		07b0e11599eea194
-66.6348945	45.9543097	270	University Ave		Fredericton			E3B4H7		874b1a1dabd1ef02
-66.6818778	45.9542487	786	Hanwell Rd		Fredericton			E3B2R7		5d6a87d3de777341
-66.634136	45.9543151	268	University Ave		Fredericton			E3B4H7		577f657abfb1a7ce
-66.6560091	45.9542894	217	Wright St		Fredericton			E3B2E3		b90b10fbf714188a
-66.6170783	45.9543384	55	Charles Ave		Fredericton			E3A3S3		c7cf198456e809f9
-66.7004841	45.9542227	122	Sarahs Ln		Fredericton			E3B0G8		3bb5269e1db2f9be
-66.6611728	45.9542858	8	Shamrock Terr		Fredericton			E3B2S4		28fd6bed07ce58a9
-66.6995912	45.9541212	102	Sarahs Ln		Fredericton			E3B0G8		67f614946fe16823
-66.6018942	45.9543548	7	Birch Cres		Fredericton			E3A3S8		c474f972f8121516
-66.6022405	45.9543558	8	Birch Cres		Fredericton			E3A3S7		68e5dc1d9939bdc7
-66.6600647	45.9542914	665	Smythe St		Fredericton			E3B3G2		19319a93530e1ac0
-66.6915241	45.9542558	456	Zachary Loop		Fredericton			E3B7M3		227cfa65049349b4
-66.6432741	45.9543305	630	Scully St		Fredericton			E3B1V2		9eb9b3b2314f60be
-66.7006342	45.9542515	124	Sarahs Ln		Fredericton			E3B0G8		ce5cb90dea4b00ec
-66.6190133	45.9543692	73	Hargrove Crt		Fredericton			E3A3S5		b981f5780f13f99e
-66.6425775	45.9543444	669	Scully St		Fredericton			E3B1V3		625997ede1e27227
-66.6565246	45.9543368	202	Wright St		Fredericton			E3B2E4		3b493f80a975f827
-66.6878119	45.954291	326	Governor Ln		Fredericton			E3B7K9		985e56c960fa6c92
-66.6405169	45.9543609	727	Aberdeen St		Fredericton			E3B1S7		eb9334ea175bef65
-66.6192094	45.9543852	63	Hargrove Crt		Fredericton			E3A3S5		95d8cc3a16d3a2dc
-66.6531907	45.954349	314	Connaught St		Fredericton			E3B2B4		4992be8b69751f35
-66.6417352	45.9543643	365	Saint John St		Fredericton			E3B4B7		1523ed933565a1c4
-66.6174467	45.9543924	58	Charles Ave		Fredericton			E3A3S4		c752eeddd9ac6638
